model_version,dataset_name,dataset_size,error,model_size,execution_time,load_time,B-PER_precision,B-PER_recall,B-PER_f1,I-PER_precision,I-PER_recall,I-PER_f1,overall_precision,overall_recall,overall_f1
version-21-roberta-base,conllpp_train.txt,10492,,124058116.0,21.73526883125305,0.8671269416809082,0.889153100420706,0.9204696080287824,0.904540379605508,0.889153100420706,0.9204696080287824,0.904540379605508,0.0,0.0,0.0
version-21-roberta-base,e.conll,98,,124058116.0,1.137176513671875,0.8671269416809082,0.5925925925925926,0.5,0.5423728813559322,0.5925925925925926,0.5,0.5423728813559322,0.0,0.0,0.0
version-21-roberta-base,f.conll,1600,,124058116.0,4.526515960693359,0.8671269416809082,0.6200185356811863,0.523884103367267,0.5679117147707979,0.6200185356811863,0.523884103367267,0.5679117147707979,0.0,0.0,0.0
version-21-roberta-base,g.conll,1710,,124058116.0,4.649837970733643,0.8671269416809082,0.7513711151736746,0.7358997314234557,0.7435549525101764,0.7513711151736746,0.7358997314234557,0.7435549525101764,0.0,0.0,0.0
version-21-roberta-base,h.conll,1600,,124058116.0,4.3638410568237305,0.8671269416809082,0.42649903288201163,0.38854625550660793,0.4066390041493776,0.42649903288201163,0.38854625550660793,0.4066390041493776,0.0,0.0,0.0
version-21-roberta-base,KAGGLE.csv,31382,,124058116.0,66.41651773452759,0.8671269416809082,0.8008252892196596,0.8077294685990338,0.8042625619773551,0.8008252892196596,0.8077294685990338,0.8042625619773551,0.0,0.0,0.0
version-21-roberta-base,NYT_corr1,556,,124058116.0,1.9941625595092773,0.8671269416809082,0.8803088803088803,0.9620253164556962,0.9193548387096775,0.8803088803088803,0.9620253164556962,0.9193548387096775,0.0,0.0,0.0
version-21-roberta-base,NYT_corr2,864,,124058116.0,2.5492966175079346,0.8671269416809082,0.9753086419753086,1.0,0.9875,0.9753086419753086,1.0,0.9875,0.0,0.0,0.0
version-21-roberta-base,NYT_corr3,573,,124058116.0,2.1442298889160156,0.8671269416809082,1.0,0.996551724137931,0.9982728842832469,1.0,0.996551724137931,0.9982728842832469,0.0,0.0,0.0
version-21-roberta-base,ritter.txt,801,,124058116.0,2.574986696243286,0.8671269416809082,0.44333333333333336,0.7450980392156863,0.5559038662486938,0.44333333333333336,0.7450980392156863,0.5559038662486938,0.0,0.0,0.0
version-21-roberta-base,WNUT.conll,2868,,124058116.0,7.470109462738037,0.8671269416809082,0.47365532381997805,0.6965294592413237,0.5638680169879124,0.47365532381997805,0.6965294592413237,0.5638680169879124,0.0,0.0,0.0
version-22-roberta-base,a.conll,424,,124058116.0,1.744143009185791,0.8671317100524902,0.6017316017316018,0.7942857142857143,0.6847290640394089,0.6017316017316018,0.7942857142857143,0.6847290640394089,0.0,0.0,0.0
version-22-roberta-base,b.conll,1238,,124058116.0,3.4994218349456787,0.8671317100524902,0.6712707182320442,0.375,0.4811881188118811,0.6712707182320442,0.375,0.4811881188118811,0.0,0.0,0.0
version-22-roberta-base,conllpp_train.txt,10492,,124058116.0,21.475374937057495,0.8671317100524902,0.8993974803724667,0.9327778829767089,0.9157836029001674,0.8993974803724667,0.9327778829767089,0.9157836029001674,0.0,0.0,0.0
version-22-roberta-base,e.conll,98,,124058116.0,1.0766971111297607,0.8671317100524902,0.6896551724137931,0.625,0.6557377049180328,0.6896551724137931,0.625,0.6557377049180328,0.0,0.0,0.0
version-22-roberta-base,f.conll,1600,,124058116.0,4.466335296630859,0.8671317100524902,0.8756218905472637,0.27564604541895066,0.41929720071471116,0.8756218905472637,0.27564604541895066,0.41929720071471116,0.0,0.0,0.0
version-22-roberta-base,g.conll,1710,,124058116.0,4.580681800842285,0.8671317100524902,0.9302949061662198,0.621307072515667,0.7450348899624261,0.9302949061662198,0.621307072515667,0.7450348899624261,0.0,0.0,0.0
version-22-roberta-base,h.conll,1600,,124058116.0,4.2924628257751465,0.8671317100524902,0.7905405405405406,0.20616740088105726,0.3270440251572327,0.7905405405405406,0.20616740088105726,0.3270440251572327,0.0,0.0,0.0
version-22-roberta-base,KAGGLE.csv,31382,,124058116.0,65.53215646743774,0.8671317100524902,0.6652518786529362,0.7105908584169454,0.6871743270923922,0.6652518786529362,0.7105908584169454,0.6871743270923922,0.0,0.0,0.0
version-22-roberta-base,NYT_corr1,556,,124058116.0,2.0416111946105957,0.8671317100524902,0.8545454545454545,0.9915611814345991,0.9179687499999999,0.8545454545454545,0.9915611814345991,0.9179687499999999,0.0,0.0,0.0
version-22-roberta-base,NYT_corr2,864,,124058116.0,2.5799477100372314,0.8671317100524902,0.9585365853658536,0.9949367088607595,0.9763975155279503,0.9585365853658536,0.9949367088607595,0.9763975155279503,0.0,0.0,0.0
version-22-roberta-base,NYT_corr3,573,,124058116.0,2.0228159427642822,0.8671317100524902,0.986159169550173,0.9827586206896551,0.9844559585492229,0.986159169550173,0.9827586206896551,0.9844559585492229,0.0,0.0,0.0
version-22-roberta-base,ritter.txt,801,,124058116.0,2.5430901050567627,0.8671317100524902,0.9972067039106145,1.0,0.9986013986013986,0.9972067039106145,1.0,0.9986013986013986,0.0,0.0,0.0
version-22-roberta-base,WNUT.conll,2868,,124058116.0,7.509613990783691,0.8671317100524902,0.8371886120996441,0.7594834543987087,0.7964451967837494,0.8371886120996441,0.7594834543987087,0.7964451967837494,0.0,0.0,0.0
version-23-roberta-base,a.conll,424,,124058116.0,1.7658584117889404,0.8511807918548584,0.5910931174089069,0.8342857142857143,0.6919431279620853,0.5910931174089069,0.8342857142857143,0.6919431279620853,0.0,0.0,0.0
version-23-roberta-base,b.conll,1238,,124058116.0,3.4956982135772705,0.8511807918548584,0.6298157453936348,0.5802469135802469,0.604016064257028,0.6298157453936348,0.5802469135802469,0.604016064257028,0.0,0.0,0.0
version-23-roberta-base,conllpp_train.txt,10492,,124058116.0,21.5833523273468,0.8511807918548584,0.8732617496919557,0.9394054156409771,0.9051268016785259,0.8732617496919557,0.9394054156409771,0.9051268016785259,0.0,0.0,0.0
version-23-roberta-base,e.conll,98,,124058116.0,1.0479605197906494,0.8511807918548584,0.6666666666666666,0.6875,0.676923076923077,0.6666666666666666,0.6875,0.676923076923077,0.0,0.0,0.0
version-23-roberta-base,f.conll,1600,,124058116.0,4.4651312828063965,0.8511807918548584,0.7910295616717635,0.6076742364917777,0.687333923826395,0.7910295616717635,0.6076742364917777,0.687333923826395,0.0,0.0,0.0
version-23-roberta-base,g.conll,1710,,124058116.0,4.665161609649658,0.8511807918548584,0.8635907723169508,0.7708146821844225,0.814569536423841,0.8635907723169508,0.7708146821844225,0.814569536423841,0.0,0.0,0.0
version-23-roberta-base,h.conll,1600,,124058116.0,4.542203664779663,0.8511807918548584,0.7111716621253406,0.45991189427312773,0.5585874799357945,0.7111716621253406,0.45991189427312773,0.5585874799357945,0.0,0.0,0.0
version-23-roberta-base,KAGGLE.csv,31382,,124058116.0,66.49272727966309,0.8511807918548584,0.6527270354906054,0.7435897435897436,0.6952020289754369,0.6527270354906054,0.7435897435897436,0.6952020289754369,0.0,0.0,0.0
version-23-roberta-base,NYT_corr1,556,,124058116.0,1.9997920989990234,0.8511807918548584,0.8048780487804879,0.9746835443037974,0.8816793893129771,0.8048780487804879,0.9746835443037974,0.8816793893129771,0.0,0.0,0.0
version-23-roberta-base,NYT_corr2,864,,124058116.0,2.5189669132232666,0.8511807918548584,0.9424460431654677,0.9949367088607595,0.9679802955665026,0.9424460431654677,0.9949367088607595,0.9679802955665026,0.0,0.0,0.0
version-23-roberta-base,NYT_corr3,573,,124058116.0,2.1028692722320557,0.8511807918548584,0.9433333333333334,0.9758620689655172,0.9593220338983052,0.9433333333333334,0.9758620689655172,0.9593220338983052,0.0,0.0,0.0
version-23-roberta-base,ritter.txt,801,,124058116.0,2.7064316272735596,0.8511807918548584,0.9727520435967303,1.0,0.9861878453038674,0.9727520435967303,1.0,0.9861878453038674,0.0,0.0,0.0
version-23-roberta-base,WNUT.conll,2868,,124058116.0,7.486644744873047,0.8511807918548584,0.9534883720930233,0.9927360774818402,0.9727164887307236,0.9534883720930233,0.9927360774818402,0.9727164887307236,0.0,0.0,0.0
